0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.00032475864,0.000552433,0.00030035264,0.9988224
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.96923125,0.0086516775,0.007400172,0.014716999
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.02629541,0.79285824,0.12158875,0.059257623
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.0014499018,0.002794759,0.0007521992,0.99500316
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.005878116,0.1337853,0.81953436,0.04080221
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.031868517,0.0028730342,0.9313346,0.03392386
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.0005186047,0.0003794193,0.9981331,0.0009688811
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.00024533656,0.000112323265,0.99962056,2.177486e-05
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.0009101241,0.00042991218,0.00058762025,0.99807227
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,True,0.06295854,0.02465492,0.8691158,0.04327073
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.00086304697,0.0010740793,0.021573462,0.97648937
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.331271,0.58139867,0.034915704,0.05241468
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.09315173,0.023552446,0.8566074,0.026688417
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.012370091,0.0016226027,0.982678,0.0033293648
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.70214605,0.29269803,0.0043076454,0.0008482257
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.19142212,0.0010044911,0.0016561259,0.80591726
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.9784509,0.00659275,0.003018381,0.011937928
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.999913,5.3073276e-05,1.4396513e-05,1.9524567e-05
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.03438593,0.01959251,0.0020015012,0.9440201
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.00039113674,0.0001269835,0.0021815856,0.9973003
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.017596101,0.90250784,0.016530009,0.063365996
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.024581902,0.018555392,0.0051526465,0.9517101
