0,1,2,3,4,5,Meta-Llama-3-8B-Instruct_correct,Meta-Llama-3-8B-Instruct_choiceA_probs,Meta-Llama-3-8B-Instruct_choiceB_probs,Meta-Llama-3-8B-Instruct_choiceC_probs,Meta-Llama-3-8B-Instruct_choiceD_probs
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.27409908,0.14671466,0.2272361,0.35195017
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.053227883,0.02150601,0.038942352,0.8863238
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.0043086857,0.0033556076,0.0019119676,0.99042374
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.08257844,0.23159698,0.27935925,0.40646532
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.99654263,0.0006443855,0.00026445527,0.0025485943
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.18172337,0.40951994,0.2483864,0.1603703
A Binary number system has how many digits.,0,1,2,10,C,True,0.044708833,0.16611348,0.7444689,0.044708833
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.56993955,0.22319153,0.08740307,0.11946582
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.08956548,0.0027904978,0.003064762,0.9045793
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,True,0.002977242,0.0005862537,0.00068540004,0.99575114
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,0.024926947,0.14344467,0.7754546,0.056173746
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.010092376,0.10516497,0.004207128,0.8805355
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,True,0.4213869,0.041722953,0.37187263,0.16501747
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.0013199107,0.0021092114,0.99482226,0.0017485976
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.99920493,0.0002778872,0.00012525356,0.00039188372
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.044065014,0.06411421,0.47374353,0.4180772
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.21961395,0.31953642,0.160673,0.30017668
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.44162008,0.38972834,0.08696015,0.0816915
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,True,0.14396575,0.6868222,0.1053276,0.063884415
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.07842056,0.21316917,0.25713113,0.45127916
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.014778524,0.9732832,0.004507195,0.0074311085
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.77826524,0.0059421286,0.0063253627,0.20946725
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.000119575816,0.99969006,6.7075955e-05,0.00012337154
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,True,0.03701622,0.0062345485,0.9546609,0.0020883123
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.4286371,0.19020656,0.17868252,0.20247382
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.04369365,0.011047484,0.011047484,0.9342114
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.099708356,0.5390183,0.1749936,0.18627974
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.00056679174,0.0011272,0.0050517595,0.99325424
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.0058308435,0.004541065,0.009030987,0.9805971
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.014939413,0.008782428,0.8156643,0.16061382
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.01786258,0.0057991305,0.32667246,0.6496658
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.0020894061,0.98548096,0.008526081,0.0039035243
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.0011295787,0.0012024302,0.99535024,0.0023177448
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.9860693,0.0013926754,0.0056829858,0.0068549886
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,9.0266556e-05,6.7080415e-05,0.9997565,8.613295e-05
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.012598593,0.9112662,0.066011906,0.010123253
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.013967331,0.0061979652,0.08827625,0.8915585
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,True,0.01991379,0.0064650616,0.9595002,0.014120992
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.19582292,0.25942323,0.3228574,0.22189644
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.062046237,0.85652184,0.0703076,0.011124277
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.221485,0.12619837,0.5655818,0.08673478
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.02721286,0.0077966144,0.0057041254,0.95928633
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.724015,0.004441811,0.26635024,0.005193003
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.15837798,0.1233449,0.2304386,0.48783854
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.22620934,0.3503599,0.09429809,0.32913265
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.88833606,0.05011649,0.04422765,0.017319795
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.030789403,0.0066586747,0.9578302,0.0047217077
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.9887738,0.0015337499,0.004169164,0.005523246
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.8517495,0.07678755,0.009762441,0.061700527
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.31352928,0.016616443,0.6637415,0.006112848
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,True,0.003113419,0.01791649,0.9782071,0.0007629761
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.23411676,0.19408959,0.4108877,0.16090593
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0051541235,0.006025781,0.0066180257,0.9822021
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.015310992,0.0042517087,0.9773267,0.0031106167
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.7417305,0.18753885,0.026186291,0.04454438
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.006457293,0.0028654065,0.0019087722,0.98876846
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.28878388,0.4761241,0.04863914,0.18645288
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.55726045,0.09683735,0.14089751,0.20500466
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.0016455154,0.9965544,0.0011852203,0.0006148842
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.22076228,0.03836273,0.7238516,0.017023358
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.0053390013,0.004861216,0.0036694382,0.9861304
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.99720925,0.00035889447,0.0011495098,0.001282371
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,True,0.03510679,0.178287,0.58458054,0.20202564
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.4810392,0.3519358,0.049141247,0.11788372
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.77686954,0.008107361,0.005931472,0.2090916
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0022505245,0.0004295201,0.997162,0.00015801161
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.012737437,0.011240749,0.8929633,0.08305853
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.41624832,0.017180622,0.032097623,0.5344734
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0016454519,0.0011309015,0.00070770003,0.99651587
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.6175566,0.20049126,0.0050192005,0.17693293
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.44921604,0.2559556,0.02236515,0.2724633
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.26019362,0.16799365,0.27697468,0.294838
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.004592995,0.002238447,0.0013576867,0.9918108
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9908063,0.002697348,0.0055345986,0.000961769
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.00740027,0.9692441,0.012588284,0.0107673295
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.021495493,0.011870938,0.023608178,0.9430254
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.016727434,0.9422778,0.020817628,0.020177137
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.0046049994,0.00054998876,0.99440306,0.00044192842
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.029400356,0.9436514,0.021509761,0.005438519
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.17334357,0.063769534,0.7298037,0.0330832
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,True,0.11499189,0.20181705,0.06155072,0.62164026
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.018174386,0.01249106,0.0075762104,0.9617583
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.4722397,0.23745704,0.16320169,0.1271016
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.0062220916,0.0017278125,0.98299706,0.00905309
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.0038009288,0.9900401,0.0050354125,0.0011235524
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.17410107,0.3923428,0.21000598,0.2235502
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.09750336,0.34032014,0.12519678,0.4369797
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.4196664,0.270957,0.14503284,0.16434373
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.9989003,0.0005881078,0.00020644526,0.0003051063
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.0075616254,0.9903775,0.0015850028,0.00047590412
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.091133736,0.04582492,0.52443844,0.3386029
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.023963407,0.047656924,0.8447392,0.08364051
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.17482176,0.22447559,0.44642302,0.15427968
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.11576675,0.070216075,0.80358046,0.010436689
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.077906705,0.30812702,0.5407797,0.07318658
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.3085647,0.2898697,0.22575076,0.17581487
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.9843274,0.00267971,0.0030365093,0.00995633
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.31761384,0.31761384,0.13240114,0.23237126
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.9963408,0.0019844454,0.00096714136,0.0007075757
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0014062184,0.0018056203,0.0011299282,0.9956583
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.022480186,0.009975522,0.011662566,0.9558818
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.011478706,0.91186655,0.0703156,0.006339143
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.09474882,0.006057089,0.89895177,0.00024231405
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.29021385,0.3966753,0.13708732,0.17602359
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.9827405,0.01316873,0.00065563247,0.0034352685
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.34166226,0.34166226,0.18287864,0.13379686
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.51368475,0.29268876,0.10436139,0.089265026
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.001450629,0.0021106529,0.00093659654,0.9955022
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.7954092,0.20111094,0.0017399506,0.0017399506
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.019649127,0.0126864305,0.946748,0.02091639
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.14471927,0.09343778,0.22414559,0.5376973
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.49799907,0.19501923,0.2352381,0.07174357
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0055177417,0.000820139,0.005873605,0.9877885
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.00057002605,0.0004580288,4.980832e-05,0.9989221
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.29225567,0.18869446,0.35252765,0.16652226
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.20368959,0.7109465,0.0531356,0.032228373
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.49880612,0.01554078,0.017068207,0.46858498
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.07926345,0.010727142,0.9071222,0.0028871712
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.2751576,0.29290375,0.24282573,0.18911287
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.048881102,0.67478275,0.23319869,0.043137416
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.0011286536,0.0015426867,0.9945352,0.0027934448
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.27685377,0.58609945,0.035198007,0.10184881
